4008892793,1
4008895699,1
4008899883,1
4008903529,1
4008905567,1
4008906377,1
4008908111,1
4008912083,1
4008913025,1
4008944623,0
4008945369,0
4008946191,0
4008948303,0
4008951253,0
4008954061,0
4008957253,0
4008961715,0
4009658796,1
4009659628,1
4009660448,1
4009661794,1
4009662786,1
4009663600,1
4009664432,1
4009666302,1
4009667188,0
4009668050,1
4009669914,0
4009672844,1
4009674568,1
4009710096,0
4009713692,0
4009715386,0
4009716230,0
4009718164,0
4009719166,0
4009721838,0
4009722662,0
4009724798,0
4009726612,0
4009727168,0
4843037179,1
4843038381,0
4843041295,1
4843653388,0
4843653756,0
4843655264,0
4843655686,0
