1096098677,1
2250739563,1
2250740771,1
2250743415,1
2250761785,1
2250764337,1
2251523446,1
2251532288,1
2251546184,1
2251570686,1
2382859863,1
2492428309,1
2493250166,1
299562320,1
3233231169,1
3276976440,1
3399338451,1
3400139668,1
3400204968,1
3530997191,1
4241935043,1
4241938775,1
4241940423,1
4241944319,1
4242709544,1
4242715220,1
4542648544,1
4817618866,1
4817618872,1
5349743669,1
5591042436,1
5629766364,1
5733385376,1
5942745600,1
6166589654,1
6166639124,0
6495026259,1
6553876323,1
6919328243,1
7079035749,1
7079037125,1
7641797372,1
8108797173,1
8108797449,1
8161834059,1
8161985635,0
8161986109,1
8161989715,1
8162015896,0
8162018722,1
8207516493,1
8207516641,1
8207516943,1
8207517271,1
8208607474,1
8208607748,1
8539704393,1
8540807008,1
