111277360,1
166680596,1
166680879,1
166681093,1
166681485,1
166681636,0
166681758,1
166681879,1
166681962,1
166682175,1
2997074379,1
299903334,0
299903942,0
299904440,0
299905081,0
299906121,0
299907119,0
300155196,0
3098498239,1
4058835005,1
4059577878,1
4059581028,1
4059582774,1
4385554187,1
4418004007,1
4724928295,1
4724930911,1
4724932689,1
4724933643,1
4725580140,1
4725581010,1
4725582790,1
4725585556,1
4756885849,1
4898930411,1
4899523644,1
5096127767,1
5266687185,1
5360682833,1
5361300226,1
5647359145,1
5755415022,1
5758828655,1
6015336210,0
6038960192,0
6059919070,1
6773856062,0
7160971796,1
7160979992,1
734493079,1
734514703,1
7857537146,0
8002683429,1
8003650706,1
8193356291,1
8234444745,0
8361178316,1
8385455697,0
8536671130,0
