1023750689,0
1028738086,0
1163602375,1
1294923171,0
1294938517,1
1294943735,1
1294997767,1
1295021173,1
1295801420,1
1295870430,1
1295874804,1
1295880524,1
1295885834,1
1295895392,1
1295904122,1
2455158405,1
2455985288,1
2481013991,1
298724196,0
355618186,1
3746390760,0
4279573895,1
4280312094,1
4280312856,1
4280314052,1
4280314908,1
4280318550,1
4280319290,1
4739410856,1
4739411350,1
4776175682,0
4776179060,0
4776180184,0
4902625217,1
4903209564,1
4903209842,1
5094767505,0
5094767513,0
5670634940,1
5748564653,1
5749188604,1
6204165351,1
6204685286,1
6204690248,1
6402962753,1
705417013,1
705422053,1
706280086,1
7629073792,1
7629074680,1
7629075364,1
7629076014,1
7629076860,1
7629077428,0
8295286781,0
8295291089,0
8295291345,0
8295297067,0
8295297197,0
8295297277,0
8296303228,0
8296303562,0
8296303976,0
8296314494,0
8296325922,0
8296340734,0
8296340898,0
8296340980,0
8296343530,0
8296344444,0
8296345694,0
8323520873,1
8536462125,1
8536462219,1
8536462965,1
8536616749,1
8536617037,0
8536617187,1
8536665819,1
8536666005,1
8536666165,1
8536666565,1
8536682249,0
8536682463,1
8536697925,1
8536698033,1
8536698411,0
8537543590,1
8537543826,1
8537565036,1
8537720210,0
8537720448,1
8537770204,1
8537785570,1
8537786144,1
8537786270,1
8537876196,1
