1876800095,0
2354513016,0
2381940295,0
2423029731,0
2469771359,0
2597884830,0
2937356307,0
2938206670,0
2938207302,0
2964197527,1
2964201217,1
2965037836,1
2965042056,1
3068793593,0
3069582208,0
3074179022,0
315596738,0
3781071591,0
3781073405,0
3781075051,0
3781077175,0
3781179521,0
3788511449,0
3833242630,0
3845013582,0
3845014868,0
4431705199,0
4895007907,0
4896715149,0
4896715309,0
4896716975,0
4897309848,0
5348910120,0
5416477660,0
5416485342,0
5519599589,0
5519602297,0
5519603121,0
5519604283,0
5519604779,0
5519604949,0
5519605909,0
5519606119,0
5519606253,0
5519606385,0
5519606589,0
5519606761,0
5519606881,0
5519607029,0
5519607179,0
5519607373,0
5519607745,0
5519608313,0
5519608497,0
5519608655,0
5519609093,0
5519609561,0
5519609943,0
5519611783,0
5520189884,0
5520191224,0
5520191416,0
5520192154,0
5520193114,0
5520193292,0
5520193760,0
5520194298,0
5520194498,0
5520197196,0
5520197358,0
5520198070,0
5520198632,0
5520198986,0
5901331572,0
5926619742,0
6224684501,0
6224685449,0
6224687353,0
6224688493,0
6224689035,0
6224689331,0
6224689795,0
6224689931,0
6224690371,0
6224690515,0
6224691263,0
6225203220,0
6225204004,0
6225204192,0
6225205152,0
6225205406,0
6225206354,0
6225206582,0
6225206820,0
6225206920,0
6225207014,0
6225207196,0
6225207312,0
6225209234,0
6225209836,0
6225209966,0
6225210696,0
6239125627,0
6239126513,0
6239127951,0
6239129275,0
6239130805,0
6239132167,0
6239638944,0
6239639620,0
6239640692,0
6239641664,0
6239642454,0
6239643352,0
6239644052,0
6239646288,0
6239647560,0
6239650616,0
7226308314,0
8109291574,0
8109910970,0
8332799396,0
8569221719,0
8569221935,0
8569223383,0
8569223861,0
8569224027,0
8569224183,0
8569224473,0
8569226481,0
8569226941,0
8569229753,0
8569230627,0
8569230789,0
8569232053,0
8569234375,0
8569234559,0
8569235973,0
8570317942,0
8570318184,0
8570318682,0
8570319636,0
8570321172,0
8570322478,0
8570323084,0
8570325220,0
8570329048,0
8570329842,0
8570330986,0
8570332636,0
