133564994,1
135584709,1
1493122828,0
226358804,0
2289020691,1
2289020809,1
2364194028,0
263803175,0
263803298,0
2645750201,0
2646804608,1
2646805242,1
2646805788,1
2783059517,1
2783912526,1
2783912636,1
2843415995,0
2844252852,0
2846611816,1
2867287094,0
2867287098,1
2867287100,1
2867287112,1
288782037,0
3287531116,0
3292334883,-1
3443672029,0
3443673061,0
3443674877,0
3444487294,0
3444490188,0
3456203520,1
3804690689,1
3804690723,1
3804690727,1
3804690735,1
3804690739,1
3804690751,1
3896271559,1
3897055792,1
3897061082,1
3897067164,1
3905835381,1
4006292266,1
4029162259,1
4029919212,1
4228847195,1
4263639940,1
4263640194,1
4263640786,1
4263641138,1
4263641472,1
4263641976,1
4338660120,1
438831055,1
438832231,1
438834269,1
438834891,1
438836272,1
438836832,1
438840592,1
438843024,1
4739615925,1
4740216034,1
4740224428,1
4740241880,1
4795598621,1
4795599863,1
4795601183,1
4795602279,1
4795603549,1
4796237464,1
4796238776,1
4796240740,1
4846391529,0
4869412600,0
492821908,0
492840943,0
492841171,0
5132265852,1
5244184631,1
5244184635,1
5244184639,1
5244184643,1
5425026493,0
5425027437,0
5425030077,0
5425031087,0
5443935475,0
5446066382,0
5446068232,0
5509428977,0
5509430685,0
5660795908,1
6005069453,0
6005613532,0
6005614764,0
6074008613,0
6280471919,0
6319751784,0
6775851125,1
6775857313,1
6802617478,1
6952872708,1
6955488934,1
6957133340,1
6957505002,1
7066272659,0
7094607553,1
7156505432,0
7358076108,0
7977692165,1
7977692423,1
7977692811,1
7977692967,1
7977693117,1
7977694492,1
7977795509,1
7977795759,1
7977795903,1
7977796043,1
7977796629,1
7977796775,1
7977797087,1
7977797202,1
7977797255,1
7977797483,1
7977797560,1
7977797939,1
7977798116,1
7977798189,1
7977798258,1
7977798315,1
7977798417,1
7977798856,1
7977799532,1
7977799648,1
8020274925,1
8020276570,1
8020279496,1
869174611,1
869174703,1
869174749,1
869174777,1
869174817,1
869762566,1
869762596,1
869762672,1
869762718,1
869762758,1
