1047384839,1
1183104527,1
1183121547,1
1183971708,1
1184014136,1
120826885,1
128299283,1
1584372147,0
181117671,1
2225009721,1
2225010921,1
2341565998,0
2351987054,1
2409239843,0
2409240603,0
283800903,1
283965428,1
283965491,1
283965548,1
283965709,1
2884671533,1
2885508376,1
2885508662,1
2885508988,1
2989706371,1
3217041645,1
323187093,1
323188024,1
323189537,1
323196742,1
3239152211,1
3323172473,1
353696196,1
3631455727,1
3632270212,1
3632270518,1
3632270634,1
370180620,1
3737481701,0
3737484481,1
3920846269,1
3942969866,1
3950370452,1
4022395843,1
4033602488,1
4034883683,1
4035636756,1
407242352,1
4074341931,1
4074342111,1
4075097022,1
408096567,1
408997698,1
4094271060,1
4094272376,1
4172960606,0
4183469981,1
4183474465,1
4248690107,1
4348214665,1
4413766273,1
4483311829,1
4483325445,1
4483970212,1
459765341,1
4607198968,1
4608358087,1
4639917888,1
4645253140,1
4690658368,1
4735464192,1
483007528,1
4834776923,0
4834819935,0
526940180,1
527029831,1
527029957,1
5428502153,1
54621376,1
565321424,1
5770811885,1
6047387546,1
6237118951,1
6237123291,1
6237128535,1
6237629406,0
6237631048,1
6237632196,1
6237633452,1
6237646702,1
6237675004,0
6540178047,0
6806596498,0
6806596508,0
6806596510,0
6806596516,0
6806596522,0
6806596526,0
6806612156,0
6806612160,0
6806612166,0
6806612170,0
6806612174,0
6806612178,0
6806629886,0
6806629896,0
6806629902,0
6806629906,0
6806629910,0
6806629914,0
6905065843,1
6952679785,0
6952679791,0
6952679801,0
6952679811,0
6952679817,0
6952679821,0
6952687795,0
6952687805,0
6952687809,1
6952687815,1
6952687823,0
6952687829,0
6952695001,0
6952695013,0
6952695029,0
6952695091,0
6952701667,0
6952701683,0
6952701691,0
6952701703,0
6952701705,0
6952701717,0
6952713897,0
6952713919,0
6952713923,0
6952713925,0
6952713937,0
6952731411,0
6952731417,0
6952731431,0
6952731441,0
6952731451,0
6952745867,0
6952745877,0
6952745881,1
7609128006,1
779402075,1
8108505617,1
8517123771,1
