244848293,1
1251630050,1
6899452024,2
3818524740,2
376804551,2
244858535,2
5938091793,2
1250840323,3
1250849447,3
1250853337,3
1251633588,3
1251710520,3
8562283404,3
64919263,3
244850773,3
3602699438,3
374835932,3
5793616673,3
5794176924,3
5063791065,3
1250860225,4
1250868097,4
2288813155,4
1251714712,4
1251693384,4
1250847995,4
252721432,5
261680877,5
255837203,5
251451434,5
261681414,5
8561182127,5
8561178093,5
8562286234,5
8562285748,5
8562286528,5
8562281938,5
8562282590,5
8561178355,5
244860640,5
244857827,5
6082525376,6
6081984103,6
6070250434,6
6081984973,6
6081983297,6
3720948239,6
3933012375,6
3057022240,6
2289602738,6
270479333,6
5263172,7
1251632612,8
1251696050,8
244860022,8
3601886507,8
5064404336,8
5793615009,8
5794175386,8
6094157797,8
6101529096,8
6261237743,8
8561179923,8
8561180645,8
8562283230,8
8562284976,8
977090319,8
8562284128,8
1250852057,8
3601886553,8
3970146914,8
3818997462,8
270479375,8
244851713,8
1251716566,8
1250841689,8
5794176360,9
8562284380,9
3601886597,9
3601886665,9
1251635942,9
1251637664,9
244851336,9
5793618303,9
1250837587,10
1250865147,10
1251704646,10
1251726732,10
6261237741,10
1250869565,10
8561181229,11
8561179721,11
8561179053,11
977090275,11
7604938548,11
5063791623,11
3602699490,11
3602699538,11
3722807269,11
270479351,11
1702063476,11
5793614667,11
244861214,12
244859160,12
5189348699,13
7605045726,14
3887579218,15
3970144316,15
6261237727,16
6261237739,16
1251730996,16
4690667673,16
4203187248,16
3970152666,17
3969380015,17
46543549,17
244857478,18
5794180758,18
6082528716,18
