7199225862,1
3054571237,1
6445777827,1
7199126478,1
7199173924,1
7199178678,1
7199187920,1
3111570022,2
19789219,2
253682953,3
4750714659,3
4757117778,3
4757117986,3
6886825882,3
7035680347,3
88370693,3
3054617357,4
3054619517,4
3055427302,4
3055452372,4
3890249001,4
3890265235,4
3890266655,4
3890263715,4
3890268961,4
3890271711,4
3890272219,4
3891053322,4
3891054792,4
3891055644,4
3891056090,4
3891056806,4
3891057022,4
3891057620,4
3891057908,4
3891058252,4
3891058464,4
3891058898,4
3891059444,4
3891060478,4
3891061248,4
3891068458,4
3891071998,4
3891068792,4
3891069556,4
3890255419,4
3891068144,4
3890253405,5
3057609224,6
3057610044,6
3057641552,7
3057639188,7
3054697051,8
3055532248,8
3055533662,8
3890281647,8
3110749945,9
3890254561,9
3890276355,9
3890272609,9
3890276941,9
3891040310,9
3891043076,9
3891045400,9
3891053656,9
3891064708,9
3891067502,9
3891071018,9
4201204449,9
6277950069,9
3890250659,10
3890257757,10
3890259221,10
3890262517,10
3890276047,10
3890278427,10
3891041542,10
3891048534,10
3891049876,10
3891050328,10
3891051368,10
3891062418,10
3891065104,10
3891065630,10
3111597222,10
3891042716,10
3891072742,10
3890256097,11
3890279861,11
3891061978,11
3891055314,11
3890269435,11
3890260677,11
7960886196,11
85613806,11
3890257269,12
3890281077,12
3891064072,12
3891069974,12
5079487790,12
85661193,12
3056804997,12
3056806527,12
7199139932,13
7199145064,13
7199152232,13
7199163674,13
7199158474,13
7199168546,13
3055409278,13
3056799709,13
3057635610,13
3057640092,13
7199221594,14
7960899568,15
7960897526,15
7960903604,16
3890249417,17
3891039914,17
3891060918,17
3890254907,18
3890274943,18
3890273555,18
3890260237,18
3890282347,18
3891044346,18
3891066364,18
4201178027,19
3891042136,19
3890258811,20
