2253673829,0.17724844363989581,0.070061960057103329,0.050738075264544422,0.028448643795899745,0.052798504716911714,0.019360678175636893,0.050230326578068203,0.034938996570856695,0.033062534033879348,0.047790925279997648,0.018996423683164818,0.050458445553151723,0.027907781064653334,0.055138563880671697,0.072019368036852258,0.21080032966871237
2253686955,0.17897542438043415,0.07185263500325309,0.050781481043354823,0.028146625658011473,0.050323091027385108,0.018006594901520082,0.050171526586620926,0.033924557875436211,0.030264831135032828,0.047543177382149408,0.017507541255101438,0.049609629147690307,0.027832406695451589,0.056500266161944757,0.073368279410894896,0.21519193233571893
2253687329,0.17523510971786835,0.080199151761017884,0.053391111930665681,0.025948736861515765,0.047578830905402915,0.017127051447538264,0.05332841600590079,0.029976028028766366,0.026077816706619954,0.044669002397197122,0.016946339664392403,0.046900239719712335,0.02517425779089065,0.057270883274940072,0.08518532177761387,0.2149917020099576
2253687629,0.15879147690305789,0.042855769799491336,0.070636422783462466,0.022701395871532502,0.070466374874312412,0.014043739279588336,0.063383509788844855,0.027425770390962324,0.02305997515821849,0.053517034364464422,0.011526290885432069,0.064913940971195364,0.020771721772047082,0.076214733542319751,0.038989028213166146,0.24070281540190452
2254470704,0.17651115618661259,0.069290060851926974,0.046841231790521853,0.030127235847316983,0.047634150839018993,0.021087958694449568,0.043448275862068966,0.040018439977872029,0.034807302231237319,0.043536787755854692,0.020365111561866125,0.049260556887331733,0.029961276046468744,0.053641895629725246,0.067648902821316609,0.22581965701641157
2254471846,0.18736070616948361,0.082483869317725111,0.04372638855397476,0.030942411820154767,0.036433785650086592,0.020957099327005284,0.03738372390410008,0.041431922309665255,0.03858210754762479,0.036528779475487938,0.021278616889902156,0.038384812679483529,0.032060416072955261,0.04715347348576189,0.083415539528392188,0.2218763472681968
2254472196,0.17771115514284025,0.075323830366120545,0.047184598095463416,0.026557047376826168,0.051343378482285443,0.015167534157449578,0.052785089016383749,0.029577246111078252,0.025181877328917017,0.049875791092446914,0.01472393091618856,0.049849914236706691,0.024960075708286508,0.054733246584255039,0.079257112438634883,0.22576817294611698
2254472786,0.1863212244145307,0.060472063433523883,0.051749953900055323,0.033863175364189563,0.043263876083348703,0.022279181264982482,0.049146229024525173,0.046855983772819472,0.04518163378203946,0.046409736308316428,0.022854508574589712,0.044916098100682277,0.034903190116171857,0.05261294486446616,0.06125760649087221,0.1979125945048866
2254473016,0.1003504465605962,0.054814573845152897,0.035373661796888861,0.021917696811971372,0.030368338557993729,0.0096187969480097009,0.055576092742650976,0.027015437392795882,0.015685071272254096,0.040781924646596086,0.0084062814218962556,0.031447773111728868,0.01537085230969421,0.071087419412077843,0.052226888271130298,0.42995874489856273
249859943,0.14015644407641806,0.090273259596616792,0.034756313952800613,0.024043295676347075,0.040804104808659133,0.010084580351333767,0.050567072810078668,0.026431359791802212,0.017599958597030816,0.046541373395634945,0.0086206896551724137,0.038593481989708404,0.020024989649257703,0.063021233808481694,0.085615425563376119,0.30286641627728161
249864046,0.14874386348849589,0.094879339918377006,0.035399538652629091,0.02015807062163601,0.036094517063938014,0.010868279410894896,0.042142307919796534,0.021481486958064708,0.017662802389542792,0.044811320754716978,0.0091788904004258594,0.036271958360442419,0.019514845921807536,0.055738747264446678,0.08309797716921985,0.32395605370556574
249865562,0.15910381707541951,0.079295592845288587,0.041571086114696662,0.025749585100497879,0.042400885118937859,0.016739811912225705,0.042028397565922922,0.031093490687811174,0.028216854139775031,0.04861884565738521,0.015869444956666052,0.044222754932694078,0.027372303153236216,0.061430942282869258,0.074080767103079481,0.26220542135349439
249867293,0.16664695096705506,0.092931182350505709,0.036323712071922871,0.022398266990004141,0.039465901697521739,0.016990004140296919,0.042282782279529189,0.02708567457266221,0.026789939078488201,0.055875524930502157,0.015522416750458391,0.043210652392500146,0.025947092920092271,0.064810433548234458,0.083090583781865499,0.24062888152836104
249867967,0.10271633051398829,0.090716862837877804,0.040622966818477553,0.02430576092742651,0.030220470810906726,0.00714940557165671,0.066466552315608926,0.026172591234399953,0.0098812621990891341,0.061032412610161471,0.0042438043413970542,0.030205684036198024,0.01262790560123026,0.081205270006506181,0.075113118826521566,0.33731960134855388
2956379198,0.18543828123975289,0.07380871184795583,0.049986227882635327,0.028767329914350548,0.045703755197334765,0.019205545572592176,0.046300546949803914,0.034066316024186465,0.030088797366246509,0.046687477866239953,0.018851405411786308,0.046743222150811246,0.026888419616741648,0.054855655093715983,0.076186041631143342,0.21642226623470312
349710532,0.16474973140830354,0.073185718280424444,0.046392776723034129,0.030126422064255965,0.044019603514503951,0.019666063255184187,0.046289755250415766,0.037260659043077696,0.032587899392173311,0.047018264235359916,0.018389332862378031,0.046032201568869856,0.027834194298497358,0.061157961352230415,0.069517417987549124,0.23577199876374233
3737987400,0.098683385579937305,0.050901714917942098,0.055651853217776139,0.020169647796422645,0.03427623086852296,0.011089802692236769,0.045137377835146597,0.02566107320671215,0.016245620505255395,0.04502304997234003,0.0085782777060667524,0.031023418771897474,0.014995390005531994,0.099653328416005896,0.040383551539738154,0.40252627696846766
3737987786,0.18043518347777981,0.095544901346118385,0.039963120044255944,0.030437027475567029,0.037031163562603726,0.017591738889913333,0.038366217960538448,0.036485340217591741,0.032775216669739995,0.036983219620136454,0.017016411580306104,0.036677115987460818,0.02936750875898949,0.047117831458602252,0.095574405310713623,0.22863359763968283
